asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,coupon_text,book_format,unit_price,unit_count
B08C56KXQJ,Crucial Memória RAM 8GB DDR4 2666 MHz CL19 Laptop CT8G4SFRA266,"R$ 220,00",,BRL,4.8,92854,https://www.amazon.com.br/dp/B08C56KXQJ,https://m.media-amazon.com/images/I/71XLwmTSEHL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 160,86",False,False,False,False,Mais de 50 compras no mês passado,Entrega GRÁTIS: 11 de ago. - 3 de set.,False,,,,,
B089YW5K89,"Tripe Universal 1,80M preto para Câmeras Fotográficas com suporte para celular","R$ 142,90",,BRL,4.7,574,https://www.amazon.com.br/dp/B089YW5K89,https://m.media-amazon.com/images/I/61dKvcoPEaL._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 116,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B07MFQN6LH,Binóculo Lelong De Longo Alcance 20x50 Com Estojo le-2052,"R$ 176,90",,BRL,4.6,887,https://www.amazon.com.br/dp/B07MFQN6LH,https://m.media-amazon.com/images/I/61-gUSlfGKL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 145,17",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B07HB4YSWD,SSD Adata SU650 480GB SATA III 2.5&quot;,"R$ 257,00",,BRL,4.7,1073,https://www.amazon.com.br/dp/B07HB4YSWD,https://m.media-amazon.com/images/I/71KHIbnrLsL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 255,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 1 de ago.",False,,,,,
B088JSSQBT,Fone de Ouvido Samsung Intra-auricular Preto - Eo-ic100bbegbr,"R$ 136,00",,BRL,4.6,1952,https://www.amazon.com.br/dp/B088JSSQBT,https://m.media-amazon.com/images/I/51iRJq13R8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 136,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B08KYHRGYT,Caixa De Som Portátil Bluetooth Sunbox 50W Rms Sumay - SM-CSP1304,"R$ 198,62","R$ 660,10",BRL,4.2,15,https://www.amazon.com.br/dp/B08KYHRGYT,https://m.media-amazon.com/images/I/61oIXupPO2S._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 198,62",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,
B0CKHCWF53,"Carregador portátil Baseus Power Bank, carregador de telefone portátil de carregamento rápido de 22,5 W com cabo de saída USB-C e iOS integrado, bateria portátil com display LED (Preto, 10000mAh)","R$ 149,00",,BRL,4.7,143,https://www.amazon.com.br/dp/B0CKHCWF53,https://m.media-amazon.com/images/I/51UldUphSfL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 149,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0F2QPNWT5,Camera IP WiFi Giratória 1080p Estilo Babá Eletrônica Pet Com Visão Noturna Alerta De Movimento Microfone Infravermelho Sem Fio com App Yoosee Interna Câmera Panorâmica Detecção de Movimento Premium,"R$ 109,90",,BRL,4.6,41,https://www.amazon.com.br/dp/B0F2QPNWT5,https://m.media-amazon.com/images/I/61VfaskPYML._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 109,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,Economize 5% com o cupom,,,
B08L82Z5VK,"Teclado Mecânico Gamer Redragon Mitra Lunar RGB Switch K551W-RGB, Branco","R$ 219,90","R$ 255,90",BRL,4.7,132,https://www.amazon.com.br/dp/B08L82Z5VK,https://m.media-amazon.com/images/I/51p+-Om8M-L._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 252,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0B5GP9FXN,"JBL, Fone de Ouvido Sem Fio, Bluetooth, Tune Flex TWS - Preto","R$ 449,00",,BRL,4.2,4280,https://www.amazon.com.br/dp/B0B5GP9FXN,https://m.media-amazon.com/images/I/41P5iRy+yML._AC_UL960_FMwebp_QL65_.jpg,11,"R$ 326,06",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0DDZ4QF35,"Mouse Gamer sem fio Logitech G309 LIGHTSPEED com Switches LIGHTFORCE, Sensor HERO 25K, 6 botões programáveis, Compatível com PC/macOS/Windows - Preto","R$ 299,00","R$ 352,93",BRL,5,41,https://www.amazon.com.br/dp/B0DDZ4QF35,https://m.media-amazon.com/images/I/61U1x0-SJ7L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,00",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
B0C8KXH3CJ,Microfone RGB Condensador Com Conector De Monitoramento De Fone De Ouvido USB Profissional Controle De Luz Gamer Para Computador Jogos Transmissao Ao Vivo Plug And Play - TOMATE (Preto),"R$ 144,90",,BRL,4.7,438,https://www.amazon.com.br/dp/B0C8KXH3CJ,https://m.media-amazon.com/images/I/61+6rw+o9AL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 144,90",False,False,False,True,Mais de 100 compras no mês passado,,False,,,,,
B0B7NTY2S6,"SanDisk Cartão de memória ultra microSDXC UHS-I de 128 GB com adaptador - até 140 MB/s, C10, U1, Full HD, A1, cartão MicroSD - SDSQUAB-128G-GN6MA [Nova versão]","R$ 80,46","R$ 121,81",BRL,4.7,58278,https://www.amazon.com.br/dp/B0B7NTY2S6,https://m.media-amazon.com/images/I/71HMMAm+TlL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 80,46",False,False,True,False,,,False,Oferta Prime Day,,,,
B005640BT0,"Cartucho HP 60 Preto Original (CC640WB) Para Impressora HP Deskjet F4224, Impressora HP F4480, Impressora HP F4580, Impressora HP D1660, Impressora HP Photosmart D110a, Impressora HP C4780, ENVY D410a","R$ 135,99","R$ 156,90",BRL,4.7,1259,https://www.amazon.com.br/dp/B005640BT0,https://m.media-amazon.com/images/I/71PGVyIhcPL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 135,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B07GJK365D,Kit Tinta Epson T664 4 Cores T664 Epson L395 L380 L375 L220 L455,"R$ 167,99",,BRL,4.8,823,https://www.amazon.com.br/dp/B07GJK365D,https://m.media-amazon.com/images/I/61zxcd3AEFL._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 167,85",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0B2MQTHL7,"JBL, Fone de Ouvido Gamer, Quantum TWS, Sem Fio, Bluetooth, Com Cancelamento de Ruído - Preto","R$ 349,00","R$ 399,90",BRL,4.4,411,https://www.amazon.com.br/dp/B0B2MQTHL7,https://m.media-amazon.com/images/I/41mSY-1X1xL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 349,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 7 de ago.",False,Economize 12%,,,,
B09KNW5SWZ,60 Pilhas Baterias 312 Pr41 Aparelho Auditivo Rayovac 10 Cartelas C/ 6 Unidades,"R$ 140,00",,BRL,4.8,404,https://www.amazon.com.br/dp/B09KNW5SWZ,https://m.media-amazon.com/images/I/71RIG535e+S._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 140,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 31 de jul.",False,,,,,
B0DV6T2LV6,"Carregador Portátil Power Bank 20.000mAh, até 15 horas de bateria, compatível com iPhone, Samsung, Motorola e Xiaomi - Steel Hook","R$ 117,59",,BRL,4.1,30,https://www.amazon.com.br/dp/B0DV6T2LV6,https://m.media-amazon.com/images/I/41Fzt2Wza6L._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 99,89",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B09TZVPXFC,"MOUSEPAD HYPERX PULSEFIRE, GRANDE, HMPM1-L - 4Z7X4AA","R$ 111,90",,BRL,4.8,1553,https://www.amazon.com.br/dp/B09TZVPXFC,https://m.media-amazon.com/images/I/71hAbREpxLL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 111,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0DMP5YNBX,"110-220V, CD Player Portatil, Toca CD Portatil, Radio CD Player, Alto-Falantes Duplos Integrados, Display LED, Rádio FM, Temporizador, Compatível com Fones de Ouvido","R$ 349,99",,BRL,4.6,44,https://www.amazon.com.br/dp/B0DMP5YNBX,https://m.media-amazon.com/images/I/71UCMc8X70L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 349,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,"Economize R$ 20,00 com o cupom",,,
B08ZJG6TVT,"HDD Externo Seagate 2TB Expansion USB 3.0 Portatil 2,5&#x27;&#x27; - STKM2000400","R$ 520,00",,BRL,4.7,11058,https://www.amazon.com.br/dp/B08ZJG6TVT,https://m.media-amazon.com/images/I/814SDu24dnL._AC_UL960_FMwebp_QL65_.jpg,14,"R$ 499,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0CC6HC1KP,WB Teclado com Trackpad para Tablet e iPad (Preto),"R$ 169,15","R$ 199,00",BRL,3.9,238,https://www.amazon.com.br/dp/B0CC6HC1KP,https://m.media-amazon.com/images/I/51U0O+YajUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 169,15",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,Oferta,,,,
B07JK9VW7T,"Hd 500gb Externo Portátil YessTech 2,5 Usb 3.0","R$ 126,85",,BRL,4.3,444,https://www.amazon.com.br/dp/B07JK9VW7T,https://m.media-amazon.com/images/I/417-CURGxHL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 103,75",False,False,False,False,Mais de 100 compras no mês passado,"Entrega R$ 57,59: 31 de jul. - 7 de ago.Ou entrega mais rápida: 24 - 28 de jul.",False,,,,,
B0CQM9BCP8,"Attack Shark AK820 Teclado mecânico 75% hot-swappable, botão rotativo, USB-C, gasket com 5 camadas antirruído, LED branco, switch vermelho linear,Compatível PC/Win/Mac (preto)","R$ 319,80",,BRL,4.7,240,https://www.amazon.com.br/dp/B0CQM9BCP8,https://m.media-amazon.com/images/I/61FrYD4ao+L._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 298,90",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 5 - 14 de ago.,False,,,,,
B07HC4NBQ8,"Redragon Mouse M908 Impact RGB LED MMO com botões laterais Mouse para jogos com fio óptico com 12.400DPI, alta precisão, 20 botões programáveis para mouse","R$ 191,29","R$ 314,63",BRL,4.6,15772,https://www.amazon.com.br/dp/B07HC4NBQ8,https://m.media-amazon.com/images/I/61kI0PIuXVL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 191,29",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
B08QTXNWZ1,TP-Link ER605 | Roteador VPN com Fio Multi-WAN | Até 4 Portas WAN Gigabit | Roteador SPI Firewall SMB | Omada SDN Integrado | Equilíbrio de carga | Proteção contra raios | Proteção vitalícia limitada,"R$ 420,00","R$ 449,00",BRL,4.6,4141,https://www.amazon.com.br/dp/B08QTXNWZ1,https://m.media-amazon.com/images/I/61lIwZudsiL._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 401,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 1 de ago.",False,,,,,
B0DDRWVQH3,"[Novo 2025] MERCUSYS Halo H60X (2-pack) - Sistema WiFi 6 Mesh AX1500, 3 portas Gigabit Ethernet, conecta até 150 dispositivos, controle dos pais, cobertura de até 550 m², configuração fácil","R$ 424,40",,BRL,4.5,47,https://www.amazon.com.br/dp/B0DDRWVQH3,https://m.media-amazon.com/images/I/51hXDCmrAcL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 399,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DP1FGK93,"WK-MSP1, Suporte Ergonômico Articulado de Mesa com Pistão a Gás, Design Compacto e Retrátil para Monitores de 12&#x27;&#x27; a 32&#x27;&#x27;, Suporta de 2kg a 10kg, Preto","R$ 139,90",,BRL,4.4,34,https://www.amazon.com.br/dp/B0DP1FGK93,https://m.media-amazon.com/images/I/41dJS-nHn+L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 139,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0CKTXYXDB,Carregador de Parede Baseus Compact Quick Charger U+C 20W com Cabo tipoC a lightning (Preto),"R$ 128,90",,BRL,4.7,291,https://www.amazon.com.br/dp/B0CKTXYXDB,https://m.media-amazon.com/images/I/31Vxbfg-G6L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 128,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0BW4TY5NW,"Geonav Carregador Universal SuperPower GaN Duo, 35W, 2 X USB-C Power Delivery, CH35PDWT, Branco","R$ 106,01","R$ 128,99",BRL,4.6,272,https://www.amazon.com.br/dp/B0BW4TY5NW,https://m.media-amazon.com/images/I/31OiPKEvWCL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 106,01",False,True,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,Escolha,,,,
B0CWDH8HKP,Mouse SLIM recarregável Bluetooth Para Apple MacBook Air e Apple MacBook Pro inclusive modelos MacBook Air M1 - M2 - M3 E M4 e MacBook Pro M1 - M2 - M3 e M4,"R$ 139,00","R$ 159,00",BRL,4.4,147,https://www.amazon.com.br/dp/B0CWDH8HKP,https://m.media-amazon.com/images/I/41hQIJVKszL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 139,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0BBXPR65R,"I2GO, Fone De Ouvido, TWS, Bluetooth, 20 Horas totais de Bateria, ENC, Air Sound Go 2.0, Branco, i2GO PRO","R$ 129,52","R$ 152,88",BRL,4,1561,https://www.amazon.com.br/dp/B0BBXPR65R,https://m.media-amazon.com/images/I/41MLs8bCUFL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 89,85",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0BVFR1HSZ,Carregador Portátil Magnético Sem Fio Baseus Power Bank 10000mAh 20W (Preto),"R$ 299,00",,BRL,4.5,358,https://www.amazon.com.br/dp/B0BVFR1HSZ,https://m.media-amazon.com/images/I/716Hnbp4kdL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0B5VZRSBW,Motorola Babá Eletrônica Vm483 Tela 2.8 Lcd C/Zoom Digital,"R$ 449,65","R$ 579,00",BRL,4.1,211,https://www.amazon.com.br/dp/B0B5VZRSBW,https://m.media-amazon.com/images/I/51DcEKrYQgL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 449,65",False,False,True,False,Mais de 50 compras no mês passado,,False,Com Prime,,,,
B0DK97K5JV,"Power Bank com CaboIntegrado, Carregador Portátil de 20000mAh com Carga Rápida, Múltiplas Portas, Design Leve e Proteção Inteligente para Dispositivos iOS e Android/USB/Type-C/Preto(MD-12412)","R$ 167,98",,BRL,4.4,122,https://www.amazon.com.br/dp/B0DK97K5JV,https://m.media-amazon.com/images/I/616SVXyklqL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 167,98",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B08T8MBY2X,Lexar PLAY microSDXC UHS-I Card Muse Design Award 2022 512GB,"R$ 338,27",,BRL,4.8,6880,https://www.amazon.com.br/dp/B08T8MBY2X,https://m.media-amazon.com/images/I/71J4NFurjoL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 335,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0877B8VZ3,iCLAMPER Energia 8 Preto,"R$ 132,99",,BRL,4.9,12104,https://www.amazon.com.br/dp/B0877B8VZ3,https://m.media-amazon.com/images/I/51sEck3ZqLL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 132,99",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B07R5PSTC9,Fone de Ouvido Xiaomi Redmi Airdots Com Bluetooth,"R$ 130,50",,BRL,4.3,27737,https://www.amazon.com.br/dp/B07R5PSTC9,https://m.media-amazon.com/images/I/51Z1jkudQGL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 130,50",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 22 de jul.",False,,,,,
B0D5GZFP37,"Relógio Inteligente Tranya ES11 Monitoramento Esportivo, 1.47“ Tela HD Touch, IP68 à Prova d‘Água, Bateria de 5-7 Dias, Notificações, Smartwatch","R$ 152,99","R$ 169,99",BRL,4.4,224,https://www.amazon.com.br/dp/B0D5GZFP37,https://m.media-amazon.com/images/I/61pkWhXDgzL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 152,99",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,Oferta,,,,
B0CYJ9LG31,Water Cooler 240mm Gamdias Aura GL240 V2 ARGB,"R$ 345,22","R$ 402,89",BRL,4.8,60,https://www.amazon.com.br/dp/B0CYJ9LG31,https://m.media-amazon.com/images/I/61XvU+auwZL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 380,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0B7N9SPJY,"Bolsa feminina de couro de poliuretano para laptop de 15,6 polegadas, impermeável, pasta para computador, bolsa de trabalho para escritório e negócios","R$ 259,00",,BRL,4.3,1774,https://www.amazon.com.br/dp/B0B7N9SPJY,https://m.media-amazon.com/images/I/81cqlwpIxoL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 259,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 25 - 31 de jul.,True,,,,,
B0D4C2181L,"Câmera de Segurança Wi-Fi Sieco S30, 1080p Full HD, Áudio Bidirecional, Detecção de Movimento, Armazenamento até 512GB, Monitoramento Remoto - Garantia de 3 anos","R$ 136,00","R$ 160,00",BRL,4.7,14,https://www.amazon.com.br/dp/B0D4C2181L,https://m.media-amazon.com/images/I/51q8rSwt0bL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 136,00",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
B0BZQJNXQT,"Positivo Twist Tab Minions+ 2GB RAM + 64GB Armazenamento, Tela de 7”, Android 11 Go, Bateria 3100mAh​ - Preto - Inclui 2 itens de proteção - (Capa e Bolsa de Transporte)","R$ 303,05","R$ 361,90",BRL,4.3,95,https://www.amazon.com.br/dp/B0BZQJNXQT,https://m.media-amazon.com/images/I/61NDvDZce8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 303,05",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,Termina em,,,,
B0CJSS3ZC2,Mouse Gamer AOC GM510 ULTRALEVE 58g 16.000 DPI Pixart 3389 RGB 6 botões Macro Manager,"R$ 118,02",,BRL,4.6,115,https://www.amazon.com.br/dp/B0CJSS3ZC2,https://m.media-amazon.com/images/I/5177FA+jrRL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,02",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0BJYG3R9G,Filtro de Linha Inteligente com 5 tomadas Compatível com Alexa EWS 305 Branco Intelbras,"R$ 98,09","R$ 108,99",BRL,4.4,612,https://www.amazon.com.br/dp/B0BJYG3R9G,https://m.media-amazon.com/images/I/41ZwmHUeoML._AC_UL960_FMwebp_QL65_.jpg,17,"R$ 94,42",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0BKHTQ7VB,Carregador de Parede Baseus Compact Quick Charger 2U+C 30W Preto,"R$ 128,00","R$ 139,90",BRL,4.7,783,https://www.amazon.com.br/dp/B0BKHTQ7VB,https://m.media-amazon.com/images/I/51hEnZGahcL._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 127,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B015MS8O48,"Microscópio de Bolso Carson MicroFlip 100x-250x c/LED, lanterna UV e clip para Smartphone","R$ 189,99",,BRL,4.1,8500,https://www.amazon.com.br/dp/B015MS8O48,https://m.media-amazon.com/images/I/71pcZFI72EL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 189,99",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B09XWJWMS1,Redragon HEADSET GAMER HERO PRETO RGB,"R$ 233,42","R$ 269,10",BRL,4.7,884,https://www.amazon.com.br/dp/B09XWJWMS1,https://m.media-amazon.com/images/I/615SnzHjhJL._AC_UL960_FMwebp_QL65_.jpg,16,"R$ 198,41",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DK71CTCK,"Xiaomi Smart Band 9 - Pulseira de atividade, Preto, 43.3 × 32.5 × 10.8 mm, Band 9 Pro","R$ 455,90",,BRL,4.6,907,https://www.amazon.com.br/dp/B0DK71CTCK,https://m.media-amazon.com/images/I/71L64It8hIL._AC_UL960_FMwebp_QL65_.jpg,17,"R$ 455,90",False,False,False,False,Mais de 100 compras no mês passado,,False,,,,,
B0DBL77F58,"JETech Capa Matte para iPhone 16 6,1 Polegadas, Case Proteção Contra Quedas de Nível Militar à Prova de Choque, Capinha Traseira Translúcida Fosca, Anti-Impressão Digital (Preto)","R$ 169,00",,BRL,4.5,1880,https://www.amazon.com.br/dp/B0DBL77F58,https://m.media-amazon.com/images/I/61Jhm0ptwyL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 169,00",False,False,False,False,Mais de 100 compras no mês passado,,False,,,,,
B08HDJ2H1V,"JBL, Fone de Ouvido Gamer Com Fio, Quantum 50 - Preto","R$ 143,10","R$ 159,00",BRL,4.6,5932,https://www.amazon.com.br/dp/B08HDJ2H1V,https://m.media-amazon.com/images/I/41CCiM0DE+L._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 93,43",False,False,False,False,Mais de 200 compras no mês passado,Entrega GRÁTIS: 31 de jul. - 7 de ago.,False,,,,,
B07H3GFJJ2,"HyperX Pulsefire Core Mouse para Jogos, Preto, Até 6200 dpi","R$ 222,12","R$ 229,00",BRL,4.8,7480,https://www.amazon.com.br/dp/B07H3GFJJ2,https://m.media-amazon.com/images/I/51o5eOnui2L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 222,12",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B092R8HJ4S,"Select One Sem Formol 1 Litro, tb, Prohall","R$ 219,90",,BRL,4.6,325,https://www.amazon.com.br/dp/B092R8HJ4S,https://m.media-amazon.com/images/I/71KLL0J-U2L._AC_UL960_FMwebp_QL65_.jpg,17,"R$ 207,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,"R$ 219,90",1.0
B07YBKP3L7,"Geonav Carregador por Indução de mesa 10W, vidro, carregamento rápido, compatível com aparelhos Android e iPhones com padrão Qi, QI10WG, Preto","R$ 101,86","R$ 113,18",BRL,4.1,1432,https://www.amazon.com.br/dp/B07YBKP3L7,https://m.media-amazon.com/images/I/410vAowBp2L._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 64,37",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0BTJBNFSV,"Havit Headphone Fone de Ouvido H2002d Red, Gamer, com Microfone, Falante 53mm, Plug 3, 5mm: compatível com XBOX ONE e PS4, HV-H2002d Cor Vermelho e Branco","R$ 217,64",,BRL,4.6,876,https://www.amazon.com.br/dp/B0BTJBNFSV,https://m.media-amazon.com/images/I/619J1QZ0HdL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 171,15",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B01HS2SNQK,Epson Frascos de tinta EcoTank 664 Genuine Multipack,"R$ 158,16","R$ 166,50",BRL,4.7,2268,https://www.amazon.com.br/dp/B01HS2SNQK,https://m.media-amazon.com/images/I/51UqBeiNsEL._AC_UL960_FMwebp_QL65_.jpg,14,"R$ 158,10",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
